timestamp,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8,channel_9,channel_10,channel_11,channel_12,channel_13,channel_14,channel_15,channel_16
1746732652.4167712,-7240.422933152072,-7110.358132166641,-6927.0514758886675,-6795.198535346811,-83087.67027707938,5317.1223780062655,-109325.13139547485,-81643.68053003318,-6554.760820241073,-6455.921406259705,-6670.609911752929,-6307.997561454483,-87423.21579733083,-63747.55516619148,-87875.25747719497,-139332.50478893577
1746732652.4167783,-6814.890422211936,-7132.620469644126,-6932.550005024673,-6905.057359344645,-83037.13298286594,5317.457654173095,-109357.51907319059,-81803.33904067744,-6241.299955999846,-6229.989973305461,-6529.033962373014,-6258.28728178588,-87277.25890603768,-63743.30833474497,-87953.7121002331,-139415.02742946477
1746732652.4167852,-7379.495487152993,-7127.770141097324,-6926.447978788374,-6781.787488673626,-83079.98127698676,5319.961049552089,-109302.93611323072,-81604.92260514767,-6527.446988516687,-6435.760132761018,-6665.93839716177,-6315.0607127023595,-87403.6803726769,-63745.31999174595,-87878.31966618534,-139336.885730849
1746732652.4167922,-6692.782842252594,-7121.60105962766,-6941.110723151055,-6925.0845223766,-83052.17570688436,5321.324505963863,-109382.95535838073,-81844.44389873075,-6276.6157122392315,-6256.789714907374,-6538.444046788699,-6256.409735251634,-87304.63979299544,-63749.90209935929,-87953.60034151081,-139410.28885964025
1746732652.4167993,-7495.0763577313855,-7143.505769193861,-6924.458673531852,-6771.237465290722,-83069.2524396482,5320.564546652383,-109280.87494145334,-81571.77496812046,-6494.746386378573,-6412.782539460963,-6660.3281093034875,-6323.710837806563,-87384.01083755623,-63746.77285513555,-87887.43917792311,-139347.70397516538
1746732652.416809,-6590.724777069661,-7105.887783275579,-6943.770580741237,-6934.85223470357,-83061.65284653341,5319.849290829813,-109398.84744868845,-81870.573087999,-6313.361980123756,-6282.29305533088,-6545.641308503307,-6249.9053776151395,-87328.3102903736,-63749.45506447018,-87944.19025709514,-139396.36372284457
1746732652.416816,-7580.0129866615525,-7156.9391676115,-6921.508243263751,-6764.822514632048,-83055.79668948612,5320.229270485553,-109260.2442813211,-81546.24927595249,-6451.60751957983,-6380.998358845515,-6647.677021941784,-6326.8624337747615,-87358.35103492154,-63744.51532894556,-87895.1952332491,-139356.6893764364
1746732652.4168231,-6524.049523359481,-7094.488393603372,-6948.196226143387,-6941.580109784617,-83075.33211414005,5321.10098851931,-109415.43244307429,-81890.55554754204,-6357.730192867541,-6314.792491768896,-6558.873541220849,-6248.608976436732,-87355.57941860908,-63751.801997637995,-87935.45072501311,-139383.51146978277
1746732652.4168303,-7635.646478610812,-7173.5241619973385,-6924.257507831754,-6769.359918756476,-83048.84529696051,5324.565508909883,-109251.34828702788,-81538.29205492641,-6408.356894058811,-6351.427000931144,-6635.115341557902,-6331.131616965726,-87335.95458697731,-63747.175186535744,-87908.38276247773,-139371.03919637672
1746732652.4168372,-6499.395549225277,-7090.3533208791405,-6956.555778569673,-6947.123342409533,-83092.29708818163,5327.0465525444215,-109430.20694615925,-81902.53608257009,-6409.7427022150405,-6353.505713165488,-6579.68301530874,-6254.934520117584,-87387.74357888027,-63758.48516923013,-87930.53334123295,-139375.10721386757
1746732652.4168444,-7652.030307296552,-7186.510525525871,-6927.5208625222285,-6779.060575850079,-83042.09507013501,5328.4547124451055,-109246.98969685909,-81541.68952008362,-6366.268559249468,-6323.777893039929,-6622.2854402405555,-6334.752599567485,-87316.88854895694,-63752.29373601601,-87924.47601848555,-139387.62419076255
1746732652.4168515,-6511.018456342037,-7086.30765513273,-6961.137886183011,-6943.725877252326,-83104.32232669859,5330.1534450237095,-109435.10197819496,-81898.66923077933,-6458.760077805528,-6388.59795196032,-6600.268971952078,-6261.57298822081,-87415.61620421603,-63762.12850357634,-87923.13491381824,-139364.4454317624
1746732652.4168584,-7627.644554095812,-7194.847726207701,-6930.136016623499,-6792.896305667914,-83035.32249156505,5330.421665957173,-109246.78853115899,-81555.07821501234,-6323.889651762206,-6292.597209524776,-6605.991018532636,-6332.852701288784,-87297.97897314775,-63753.47837847214,-87937.82000992537,-139400.4987955688
1746732652.4168656,-6558.359451098377,-7084.0724806871995,-6962.613101317061,-6933.153502124966,-83112.52541691369,5331.069866546377,-109432.0844926935,-81881.43603580428,-6502.278924260012,-6420.3150773424,-6619.714989628195,-6269.373747035712,-87438.30322483816,-63764.4977884886,-87914.30597475839,-139353.2472077903
1746732652.4168727,-7565.216131832139,-7199.049854165299,-6933.600537014072,-6811.291791354632,-83030.53921825162,5332.098046791321,-109252.39881901728,-81579.39691297972,-6286.115203632737,-6264.121087088715,-6589.450727635709,-6328.136483208715,-87282.93624912933,-63754.39479999481,-87950.06876588688,-139411.54055732972
1746732652.4168797,-6641.1279608163795,-7084.631274298582,-6962.076659450133,-6916.993190883779,-83116.88400708247,5331.159273524198,-109421.8250419885,-81852.11054707892,-6538.041715388503,-6446.578377077387,-6637.439922981253,-6278.470907029022,-87454.77646050173,-63765.771837922555,-87905.45468395409,-139342.8312948741
1746732652.4168868,-7468.701299274123,-7197.954618686988,-6936.863891704547,-6832.391838120442,-83028.08052636153,5332.410971213695,-109263.52998775602,-81612.96923315158,-6254.822761395307,-6241.925804844595,-6572.329291382944,-6320.089855204804,-87271.89448736841,-63755.221814539655,-87959.30003634692,-139418.89428125552
1746732652.4168935,-6753.154904026378,-7088.4757743448945,-6959.930891982423,-6896.898972618458,-83117.68866988286,5330.533424679449,-109405.26239934712,-81813.53143614906,-6564.01444244557,-6464.8621040418275,-6652.549702233041,-6287.948046678072,-87464.47711759534,-63765.548320478,-87897.497462928,-139334.15881802546
1746732652.4169006,-7341.475169834515,-7189.036272649321,-6936.863891704547,-6851.92726277438,-83024.30308154858,5328.834692100846,-109275.77874371753,-81650.18488766967,-6231.979278561983,-6224.42438893609,-6555.766648741562,-6308.735169021508,-87265.18896403181,-63753.92541336125,-87964.57504803837,-139421.39767663451
1746732652.4169075,-6888.450013214352,-7097.304713404741,-6958.56743557065,-6876.402422952941,-83116.74989661574,5331.472197946572,-109385.72697469319,-81770.37021760586,-6577.380785629844,-6473.489877401576,-6662.831504682482,-6296.8663927157395,-87465.7958705182,-63763.33549777693,-87890.25549772447,-139326.80509409966
1746732652.4169147,-7202.2908571113185,-7182.598970246193,-6943.3682493410415,-6878.548190420651,-83029.42163102885,5330.823997357368,-109297.5046393281,-81697.45882719265,-6224.066761024805,-6218.948211544539,-6546.490674792609,-6300.397968339678,-87269.01111233367,-63756.76408490707,-87971.03470218596,-139424.661031325
1746732652.4169233,-7038.206701064909,-7110.02285599981,-6957.0475169476895,-6856.487018643263,-83112.72658261379,5333.170930525176,-109362.43645697075,-81723.76683041654,-6582.052300221003,-6476.797935580962,-6673.023900154102,-6309.383369610712,-87463.42658560594,-63764.028401855045,-87888.6908756126,-139325.79926559917
1746732652.4169302,-7055.641061740049,-7174.03825211981,-6950.789028500203,-6905.303228533653,-83037.26709333266,5333.81913111438,-109321.73393031764,-81746.85618243887,-6228.7159238715085,-6224.08911276926,-6541.662697990263,-6292.686616502598,-87279.71759792777,-63760.98856460912,-87974.94625746564,-139424.72808655837
1746732652.416937,-7189.952694171989,-7124.350324195662,-6954.745287268793,-6836.750428289227,-83106.55750114411,5333.9755933255665,-109338.45303517021,-81677.78929207198,-6575.6820530512405,-6473.04284251247,-6679.707071746239,-6322.414436628156,-87455.96110295787,-63766.21887281167,-87891.23897448051,-139329.64376564548
1746732652.4169443,-6908.70069369086,-7160.806019402268,-6955.482894835818,-6926.962068910846,-83046.36425332597,5333.752075881013,-109346.05262828502,-81793.23605218364,-6243.535130445377,-6235.354391974734,-6539.472227033642,-6283.500049531466,-87294.89443241293,-63763.17903556574,-87974.00748419852,-139419.6989440559
1746732652.4169514,-7335.462550576038,-7141.158836026054,-6953.4041826014745,-6821.059503681601,-83099.78492257415,5336.210767771097,-109315.6989593147,-81636.43856482966,-6555.4313725747315,-6459.117705716813,-6678.768298479116,-6331.668058832653,-87440.60545451706,-63766.10711408939,-87894.39057044871,-139334.47174244784
1746732652.416958,-6775.640758948417,-7148.847836118679,-6962.769563528248,-6948.0397639322,-83059.26120987668,5336.523692193472,-109371.42185824178,-81836.73254689366,-6271.407755781145,-6255.917996873617,-6544.031982902526,-6278.135630862193,-87317.67086001288,-63767.33646003443,-87972.91224872021,-139413.9992492198
1746732652.4169652,-7464.43211608316,-7158.280272278818,-6952.241891889798,-6809.235430864744,-83090.46424513629,5338.2000730276195,-109293.41427009276,-81600.49695974552,-6527.111712349858,-6439.671688040697,-6675.527295533097,-6341.368715926256,-87422.54524499718,-63767.67173620126,-87902.19132926362,-139343.77006814125
1746732652.4169726,-6663.591463993963,-7136.532024923805,-6969.296272909198,-6963.685985050915,-83073.2086984168,5338.356535238807,-109394.26534107511,-81872.38357929989,-6308.846927743784,-6283.298883831369,-6553.486770807121,-6274.7381657049855,-87344.33649114806,-63771.583291480936,-87969.11245216281,-139405.5949933046
1746732652.4169796,-7562.377460286315,-7169.858475906668,-6946.430438331418,-6797.143137114423,-83075.84620426253,5334.981421826055,-109269.83317969242,-81568.28809598542,-6487.504421175054,-6410.882641182261,-6664.798458194549,-6345.660250861675,-87398.38300924099,-63766.129465833845,-87909.27683225594,-139352.15197231199
1746732652.4169867,-6576.442012362721,-7121.064617760732,-6971.218522932354,-6970.011528731768,-83083.40109388842,5336.456636960106,-109409.06219590452,-81894.10947491044,-6346.710782851074,-6309.048093443882,-6560.684032521729,-6267.451497012556,-87367.24702921475,-63769.23635831313,-87956.99780666802,-139389.0994058966
1746732652.4169939,-7637.479321656147,-7188.835106949224,-6950.56551105565,-6799.758291215693,-83069.58771581504,5340.614061428793,-109258.74671444259,-81555.23467722353,-6445.75136253254,-6380.998358845515,-6653.734344689173,-6350.756448597485,-87375.89715431895,-63767.62703271235,-87921.52558821745,-139365.47361200734
1746732652.4170008,-6531.403247285277,-7114.5379083797825,-6979.578075358639,-6977.521714868751,-83100.14255048544,5341.195206784631,-109425.75894901264,-81911.34266988549,-6398.566829987387,-6347.917777051661,-6581.0241199760585,-6272.793563937374,-87400.39466624198,-63776.79124793902,-87953.26506534399,-139381.16453661496
1746732652.4170077,-7669.799944138521,-7199.809813476779,-6949.693793021893,-6802.574611017062,-83058.45654707629,5340.457599217606,-109247.39202825929,-81548.19387772011,-6400.422024777177,-6347.4483904181,-6639.161007304312,-6351.985794542527,-87352.85250578553,-63767.8505501569,-87933.86375115678,-139378.25880983577
1746732652.4170148,-6523.066046603447,-7108.994675754867,-6984.651921349993,-6976.985273001823,-83113.48654192526,5344.39150624174,-109434.1855566723,-81914.00252747566,-6447.137170688769,-6383.2111815465905,-6599.464309151686,-6276.4816017725,-87428.17788459992,-63779.74167820712,-87944.21260883959,-139368.6922632089
1746732652.417022,-7664.6590429138005,-7209.532822314838,-6951.727801767326,-6813.146986144422,-83050.67814000585,5342.290442262941,-109244.10632182437,-81555.45819466808,-6357.394916700711,-6316.670038303142,-6624.252393752622,-6352.321070709357,-87333.25002589823,-63770.51040774708,-87948.54884726393,-139392.78744373174
1746732652.4170291,-6548.614090515864,-7100.813937284224,-6982.707319582381,-6964.512999595761,-83118.94036757236,5341.195206784631,-109430.36340837044,-81898.22219589022,-6490.678368887708,-6414.391865061744,-6616.496338426631,-6280.348453563268,-87450.30611161067,-63780.07695437395,-87932.83557091183,-139354.27538803522
1746732652.4170375,-7618.234469680127,-7212.23738339393,-6951.392525600497,-6825.663963039394,-83042.11742187946,5340.7258201510695,-109243.97221135763,-81571.41734020917,-6312.490262089999,-6284.014139653938,-6602.772367331072,-6343.916814794161,-87311.39001982093,-63768.074067601454,-87956.61782701229,-139399.96235370188
1746732652.4170449,-6612.741245358139,-7098.556411094238,-6981.81324980417,-6949.671441277438,-83124.23773100827,5340.636413173248,-109422.6744082778,-81873.54587001156,-6528.676334461729,-6441.057496196926,-6633.237795023656,-6286.539886777388,-87468.23221066383,-63779.8534369294,-87921.9055678732,-139341.1772657844
1746732652.4170568,-7539.6904396641785,-7215.165461917575,-6956.1087436805665,-6846.898120271936,-83040.37398581195,5343.229215530064,-109254.4328277627,-81602.21804406859,-6277.420375039623,-6258.019060852416,-6585.472117122665,-6336.943070524106,-87298.09073187003,-63768.74461993511,-87967.07844341737,-139408.92540322847
1746732652.417064,-6714.486386118697,-7104.479623374895,-6984.204886460887,-6935.0981038925775,-83131.09971655604,5344.078581819365,-109413.53254479558,-81843.52747720807,-6562.673337778251,-6466.13615347578,-6652.594405721951,-6298.252200871969,-87484.41487364947,-63783.04973638651,-87916.18352129264,-139334.31528023665
1746732652.4170709,-7430.904499400199,-7213.66789503907,-6961.115534438555,-6870.725079861293,-83040.3516340675,5345.0620585753995,-109269.43084829222,-81641.11007942082,-6254.688650928575,-6242.66341241162,-6573.111602438879,-6331.399837899189,-87293.88860391243,-63773.304375804,-87978.94721972314,-139418.46959811088
1746732652.417078,-6836.146931188933,-7107.6088675986375,-6979.063985236166,-6911.181737325399,-83127.81401012112,5341.038744573444,-109392.0748701185,-81798.91339527529,-6583.058128721492,-6480.508325160543,-6666.072507628502,-6308.042264943393,-87490.80747256368,-63782.692108475225,-87909.07566655584,-139326.7827423552
1746732652.4170983,-7295.788204167868,-7203.833127478734,-6962.344880383597,-6891.512202204729,-83039.41286080038,5342.290442262941,-109284.6970897552,-81681.58908862938,-6235.108522785727,-6228.581813404777,-6555.766648741562,-6317.273535403435,-87288.41242652088,-63771.06920135846,-87980.6683040462,-139417.19554867691
1746732652.417106,-6980.025110247745,-7118.896498548567,-6978.505191624784,-6891.288684760176,-83127.14345778746,5342.826884129869,-109372.45003848673,-81755.05927265398,-6591.73060557015,-6485.649226385263,-6675.348481577455,-6317.340590636801,-87489.75694057428,-63781.19454159672,-87903.82300660884,-139321.70889636385
1746732652.4171128,-7153.049964076276,-7196.837031464223,-6970.123287454044,-6918.848385673569,-83047.37008182646,5345.509093464505,-109309.39576737832,-81731.45583050918,-6235.33204023028,-6229.855862838729,-6550.312823094467,-6310.523308577933,-87297.64369698093,-63775.94188164972,-87987.68675180516,-139420.59301383412
1746732652.41712,-7133.693353377981,-7134.02862954481,-6978.460488135874,-6872.714385117815,-83124.21537926381,5345.82201788688,-109350.6123841539,-81709.93110059871,-6592.803489304005,-6487.169145008224,-6685.406766582342,-6331.5563001103765,-87486.91826902847,-63784.055564887,-87906.10288454329,-139324.72638186533
1746732652.4171271,-7004.030883792745,-7186.130545870131,-6976.985273001823,-6943.681173763415,-83056.84722147552,5347.1184190652875,-109334.56383163498,-81779.93676423273,-6245.211511279525,-6236.8743105976955,-6546.893006192805,-6301.806128240362,-87311.05474365411,-63778.62409098436,-87989.78781578396,-139418.3131358997
1746732652.4171343,-7284.254704028929,-7150.054830319265,-6976.784107301725,-6854.765934320204,-83117.10752452702,5347.230177787564,-109326.09252048642,-81664.8699837768,-6579.548904842009,-6477.222618725613,-6688.960693950737,-6343.045096760404,-87475.51887935626,-63784.56965500947,-87909.27683225594,-139329.0849720341
1746732652.8966677,-6861.002071023235,-7171.5348567408155,-6981.276807937242,-6963.015432717256,-83065.60910530199,5346.291404520441,-109356.84852085693,-81822.47213393118,-6266.088040600782,-6253.146380561159,-6547.764724226561,-6293.96066593655,-87329.45022934083,-63781.7533352081,-87988.0667314609,-139412.23346140786
1746732652.896748,-7417.89578412721,-7162.460048491961,-6970.749136298792,-6835.789303277648,-83104.07645750958,5344.43620973065,-109298.30930212847,-81620.47941928857,-6551.542169039509,-6456.457848126633,-6683.506868303642,-6348.878902063239,-87455.08938492411,-63781.41805904127,-87911.04262006792,-139332.32597498014
1746732652.896778,-6735.407618928864,-7157.788533900802,-6986.775337073248,-6979.958055014379,-83077.18730892985,5347.0066603430105,-109379.17791356778,-81860.51480299412,-6294.944142692583,-6273.665281971131,-6550.715154494662,-6285.377596065712,-87350.28205517317,-63782.04390788602,-87981.5176703355,-139400.901126969
1746732652.896786,-7539.198701286162,-7183.314226068763,-6973.81132528917,-6829.933146230358,-83098.04148650664,5350.024145844477,-109280.85258970888,-81591.69037243014,-6520.495595991087,-6435.402504849733,-6679.818830468515,-6359.138352768226,-87436.96212017085,-63784.59200675393,-87921.86086438429,-139344.41826873046
1746732652.8967988,-6637.797550892538,-7146.590309928693,-6993.86084006558,-6993.927895298946,-83091.26890793668,5349.755924911014,-109399.6744632333,-81891.15904464234,-6338.306526935879,-6306.3882358537,-6564.8861604793265,-6285.5340582768995,-87380.70277937685,-63788.66002424479,-87978.92486797868,-139393.65916176548
1746732652.8968065,-7627.376333162348,-7199.563944287771,-6973.565456100161,-6825.753370017215,-83087.24559393473,5351.968747612089,-109262.72532495562,-81568.42220645216,-6480.150697249258,-6406.814623691395,-6669.805248952538,-6364.435716204133,-87413.76100942625,-63785.19550385422,-87931.89679764472,-139355.66119619148
1746732652.8968139,-6571.770497771561,-7136.12969352361,-6998.979389545845,-7001.0133982912785,-83105.0152307767,5351.477009234072,-109415.70066400775,-81911.00739371865,-6384.664044936186,-6340.027611258938,-6580.308864153489,-6285.645816999176,-87409.80475065765,-63792.23630335764,-87971.70525451962,-139382.148013371
1746732652.8968208,-7679.94763612123,-7212.90793572759,-6973.207828188876,-6826.602736306517,-83076.33794264054,5352.77341041248,-109249.22487130463,-81556.08404351283,-6435.424856594188,-6375.142201798225,-6656.416554023809,-6366.8944080942165,-87389.88934634798,-63785.79900095451,-87943.38559429474,-139368.02171087524
1746732652.8968282,-6543.473189291142,-7129.111245764643,-7004.567325659672,-7003.382683203541,-83118.58273966107,5354.270977290986,-109426.94359146876,-81919.59046358948,-6433.3684961043,-6375.656291920697,-6598.63729460684,-6288.372729822723,-87438.48203879381,-63795.81258247049,-87963.63627477126,-139370.2568853208
1746732652.8968356,-7694.47627001718,-7223.793235277323,-6973.81132528917,-6833.442370109841,-83067.41959660288,5354.069811590888,-109242.74286541258,-81557.0004650355,-6390.564905472387,-6343.313317693868,-6641.664402683306,-6367.162629027681,-87367.64936061495,-63787.2071608552,-87956.30490258991,-139381.36570231506
1746732652.8968432,-6552.168017884257,-7123.210385228442,-7007.0036658053,-6997.928857556446,-83130.00448107773,5355.232102302564,-109431.77156827111,-81915.29892865407,-6480.217752482624,-6409.228612092568,-6617.390408204843,-6292.619561269232,-87464.41006236197,-63797.556018538,-87953.89091418874,-139357.47168749233
1746732652.8968503,-7670.492848216635,-7232.376305148162,-6976.940569512913,-6847.211044694311,-83061.2058116443,5355.992061614044,-109243.07814157942,-81570.81384310887,-6348.0518875183925,-6312.53496557891,-6625.4593879532085,-6365.083916793337,-87348.7174330613,-63788.72707947816,-87969.80535624092,-139394.30736235468
1746732652.896858,-6600.11250974089,-7121.26578346083,-7008.747101872815,-6987.401185917996,-83137.17939104789,5356.327337780874,-109427.7259025247,-81897.03755343409,-6524.0271716150255,-6441.03514445247,-6637.328164258977,-6300.085043917304,-87486.62769635055,-63799.79119298354,-87944.9055129177,-139345.7817251422
1746732652.8968656,-7607.460928852669,-7235.460845882994,-6978.840467791613,-6864.265425713709,-83054.58969528553,5356.416744758695,-109246.98969685909,-81593.4561602421,-6308.802224254874,-6284.10354663176,-6607.801509833516,-6358.713669623575,-87331.77481076418,-63788.88354168935,-87980.24362090154,-139403.58333630365
1746732652.896873,-6682.433984569787,-7122.495129405872,-7008.43417745044,-6971.598502588094,-83141.96266436133,5356.662613947704,-109417.73467275318,-81868.2261548312,-6560.706384266185,-6467.767830821018,-6656.617719723907,-6309.763349266452,-87503.97265004786,-63801.69109126223,-87936.79182968043,-139335.90225409297
1746732652.8968801,-7512.600125384346,-7235.438494138539,-6982.707319582381,-6885.745452135259,-83052.53333479563,5357.288462792452,-109258.45614176466,-81627.40846006971,-6278.3815000512,-6263.450534755056,-6592.110585225891,-6351.248186975502,-87321.24713912573,-63790.805791712504,-87990.1230919508,-139411.62996430756
1746732652.8968875,-6793.857430679493,-7126.183167240998,-7006.154299515999,-6951.079601178122,-83143.30376902864,5355.634433702759,-109402.15550686783,-81829.9152648348,-6587.103794467902,-6485.783336851995,-6672.643920498362,-6319.016971470949,-87513.94152807492,-63801.24405637313,-87928.92401563216,-139327.4309429444
1746732652.8968947,-7388.324426212839,-7229.2917644133295,-6985.054252750189,-6907.739568679282,-83051.19223012832,5356.193227314142,-109273.11888612734,-81666.4793093776,-6255.493313728966,-6246.463208969022,-6576.576122829452,-6340.228776959036,-87314.94394718933,-63789.91172193429,-87995.88984202026,-139414.91567074248
1746732652.896902,-6928.593746256083,-7134.855644089657,-7004.232049492843,-6930.18072011241,-83141.40387074994,5355.992061614044,-109381.32368103549,-81785.34588639092,-6601.587724874941,-6495.394586967777,-6684.445641570765,-6328.784683797919,-87516.154350776,-63799.63473077235,-87922.3526027623,-139320.74777135227
1746732652.8969095,-7251.241177468441,-7224.933174244545,-6993.056177265189,-6935.768656226237,-83058.43419533184,5359.478933749072,-109297.1470114168,-81715.76490590154,-6248.85484562574,-6241.814046122318,-6569.043584948014,-6333.009163499972,-87319.68251701386,-63793.733870236145,-88003.55649036843,-139419.11779870008
1746732652.8969183,-7081.21145739692,-7151.530045453316,-7006.556630916194,-6913.707484448849,-83142.54380971716,5360.887093649757,-109363.64345117135,-81743.72693821513,-6609.2543732231115,-6501.675427159718,-6697.8343364994935,-6344.073277005348,-87517.02606880976,-63803.43452732975,-87923.96192836309,-139323.20646324236
1746732652.8969252,-7104.703140819448,-7217.221822407463,-7001.080453524644,-6962.926025739435,-83066.95020996932,5362.474067506083,-109322.02450299555,-81765.34107510341,-6256.253273040446,-6248.586624692277,-6567.478962836142,-6328.315297164357,-87333.27237764269,-63800.305283106005,-88010.53023463849,-139422.24704292382
1746732652.8969324,-7231.661049325592,-7164.337595026207,-7001.974523302856,-6892.026292327201,-83132.70904215683,5359.456582004617,-109335.23438396865,-81693.43551319069,-6601.900649297315,-6496.445118957176,-6703.824604013515,-6356.21027424458,-87508.01831579427,-63803.8592104744,-87925.03481209694,-139325.19576849887
1746732652.8969395,-6954.924101224435,-7202.872002467157,-7004.254401237297,-6983.511982382773,-83073.58867807254,5360.529465738472,-109343.70569511721,-81809.21754946919,-6267.585607479287,-6256.432086996089,-6562.6509860337965,-6316.357113880767,-87344.76117429271,-63799.120640649875,-88006.39516191426,-139413.7980835197
1746732652.896947,-7379.204914475074,-7182.889542924112,-7001.661598880482,-6877.40825145343,-83126.09292579806,5362.317605294897,-109312.59206683542,-81652.01773071502,-6582.298169410011,-6482.8776100728055,-6704.875136002915,-6366.939111583128,-87493.02029526477,-63804.10507966341,-87928.81225690988,-139330.62724240153
1746732652.8969538,-6820.523061814673,-7190.399729061095,-7010.4011309625075,-7003.33797971463,-83084.74219855573,5361.803515172424,-109367.30913726201,-81851.08236683397,-6295.9276194486165,-6278.649720984665,-6568.507143081087,-6311.931468478617,-87367.6717123594,-63804.14978315232,-88005.45638864713,-139408.43366485045
1746732652.8969607,-7506.296933447949,-7198.200487875997,-6998.152375000999,-6863.058431513123,-83114.40296344792,5361.691756450147,-109287.82633397894,-81613.17039885168,-6550.961023683671,-6461.017603995515,-6699.197792911267,-6373.957559342094,-87471.65202756549,-63803.0098441851,-87933.5061232455,-139336.99748957128
1746732652.896968,-6706.752682537161,-7177.011034132366,-7015.318514742675,-7017.687799654937,-83096.63332660597,5362.004680872522,-109387.98450088318,-81884.58763177248,-6330.997506498994,-6303.884840474706,-6576.352605384899,-6306.567049809343,-87391.8786516045,-63806.183791897754,-87999.30965892192,-139397.7495310008
1746732652.8969753,-7607.0138939635635,-7213.064397938776,-6995.246648221809,-6854.274195942187,-83102.08715225305,5361.445887261139,-109266.97215640213,-81584.71662816008,-6511.733712164607,-6433.949641460138,-6689.653598028851,-6379.232571033546,-87447.53449529821,-63802.62986452936,-87941.08336461584,-139346.11700130906
1746732652.8969827,-6622.710123385206,-7165.388127015606,-7020.682933411948,-7027.5449189597275,-83110.60316689053,5363.211675073108,-109406.75996622563,-81909.95686172925,-6373.957559342094,-6334.014992000461,-6589.093099724424,-6304.354227108268,-87419.37129728452,-63808.217800643186,-87992.31356290741,-139386.48425179534
