timestamp,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8,channel_9,channel_10,channel_11,channel_12,channel_13,channel_14,channel_15,channel_16
1746729658.6907518,-135825.8513600649,-29654.19347932261,-88375.0648349601,-27145.411329914492,-181085.65283842717,-52197.13475670037,-184749.88606570795,-155757.79596064045,-136409.9918496599,-139491.5150989908,-108959.79213235286,-87770.74072012195,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172842.3965385433
1746729658.6907592,-136434.91404472757,-29764.879317865292,-88258.20991494774,-26979.986069200764,-180927.13426675013,-52209.00353300614,-184508.062542446,-155445.72090455543,-136364.28253224882,-139707.8352818293,-108969.9174725911,-87878.40907316317,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172831.86886690484
1746729658.6907663,-135811.07685697995,-29642.861144883773,-88371.86853550297,-27132.04498673022,-181103.13190259124,-52207.7741870611,-184760.8160687466,-155760.23230078607,-136422.7993992328,-139588.90164958258,-108943.07302750029,-87779.50260394844,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172824.4927912346
1746729658.6907735,-136437.7527162734,-29772.993001102568,-88252.71138581174,-26976.454493576824,-180923.4015254261,-52198.922896256794,-184504.08393193292,-155434.5897358167,-136343.85303781665,-139592.65674265107,-108972.68908890357,-87845.26143613594,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172837.65796871876
1746729658.690781,-135816.44127564924,-29633.2945982569,-88362.5031545762,-27110.22968414184,-181113.36900155176,-52214.23384120868,-184761.88895248045,-155749.30229774743,-136433.70705052698,-139688.0092844974,-108927.40445463712,-87791.19256629856,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172806.2314160146
1746729658.6907885,-136420.4077625761,-29775.675210437206,-88251.54909510007,-26974.733409253768,-180924.76498183788,-52185.13186992787,-184505.82736800043,-155428.8453374917,-136323.69176431798,-139472.49376445936,-108973.3149377483,-87806.45880776153,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172839.2449425751
1746729658.690796,-135843.79981086252,-29630.031243566424,-88351.70726200429,-27083.765218706754,-181118.3981440542,-52220.44762616725,-184754.42346983237,-155726.52587014745,-136443.72063204297,-139783.6971025106,-108915.22275390897,-87804.93888913858,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172787.14302624977
1746729658.6908033,-136386.20959355947,-29777.016315104524,-88257.44995563626,-26980.34369711205,-180937.63958664413,-52174.961826200706,-184521.6076995859,-155437.96484922944,-136310.14660717806,-139361.6067602166,-108973.6725656596,-87769.69018813255,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172841.61422748736
1746729658.690811,-135894.2700498426,-29633.67457791264,-88338.2068083533,-27055.713779415346,-181117.45937078708,-52226.549652403555,-184739.38074581395,-155694.18289592065,-136452.2589984249,-139871.87473438677,-108908.69604452803,-87822.2838428359,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172772.41322665373
1746729658.6908183,-136325.01051724082,-29766.55569869944,-88260.24392369318,-26984.545825069647,-180949.08367980525,-52161.77429697208,-184539.19852247223,-155453.45460813696,-136297.47316807188,-139264.30961660264,-108968.2187400125,-87731.22283592497,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172840.34017805342
1746729658.690826,-135957.61489362895,-29638.971941348547,-88318.76079067717,-27022.25321796575,-181105.70235320358,-52226.59435589246,-184711.26225128918,-155646.95365988658,-136450.26969316837,-139935.1301711953,-108898.7048147565,-87831.67157550712,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172754.35301713384
1746729658.6908336,-136248.34403375912,-29754.93279158268,-88268.69288309729,-26997.085153709075,-180970.18372657106,-52157.70627948121,-184569.55219144252,-155486.13285853065,-136289.44889181244,-139190.72767385576,-108960.35092596423,-87697.22583260844,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172838.88731466382
1746729658.690841,-136041.03160393616,-29655.646342712207,-88302.37696199142,-26994.559406585624,-181093.76652166445,-52229.43302743829,-184682.42850094184,-155597.55630464034,-136448.1015739562,-139980.034825806,-108895.59792227721,-87842.7803925014,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172746.88753448578
1746729658.6908484,-136160.14405013848,-29740.091233264357,-88279.10879601346,-27011.993767260763,-180994.65888674962,-52154.97936665766,-184604.66678198182,-155525.69544621653,-136291.14762439104,-139145.085411678,-108954.65123112813,-87672.12482358514,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172837.9485413967
1746729658.690856,-136125.7223636773,-29672.16428186468,-88282.95329605977,-26964.33984808205,-181075.1028150443,-52225.923803558806,-184647.22450342472,-155542.05692315783,-136437.64095755114,-139993.4011689903,-108893.13923038713,-87847.02722394791,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172742.7301100171
1746729658.690865,-136064.1209559585,-29718.253578931522,-88285.88137458342,-27021.359148187537,-181019.24580565045,-52149.167913099285,-184639.89313124339,-155565.95093798052,-136293.44985406994,-139124.3876963124,-108942.80480656681,-87649.2366372629,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172830.37130002634
1746729658.6908727,-136209.92138504045,-29690.358601851298,-88260.31097892654,-26936.13194657945,-181050.4264891656,-52218.7265418442,-184607.90778492784,-155483.40594570708,-136416.78677997433,-139972.1893635022,-108887.08190763975,-87840.56756980033,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172737.5668570479
1746729658.6908803,-135968.90252457888,-29693.53254956395,-88288.96591531824,-27028.802279091156,-181041.41873615014,-52145.83750317544,-184671.81142232555,-155604.32888321028,-136298.81427273923,-139135.07183016205,-108928.67850407107,-87633.56806439973,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172819.10602082088
1746729658.6908877,-136288.17484237847,-29710.721041050085,-88240.68614729478,-26913.93666433533,-181025.63840456467,-52211.037541751575,-184570.4686129652,-155429.8288142477,-136391.0822738507,-139923.06022918943,-108882.54450351531,-87827.80472371636,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172738.2150576371
1746729658.6908956,-135885.66462822733,-29673.281869087445,-88295.38086597691,-27038.659398395946,-181067.5479254184,-52150.73253521115,-184705.6519634309,-155644.40556101868,-136309.85603450015,-139176.1990399598,-108914.84277425324,-87627.48838990788,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172807.41605847076
1746729658.6909032,-136354.2913024773,-29731.26229420451,-88222.11184765243,-26899.586844395024,-181002.43729382008,-52203.90733527033,-184538.81854281647,-155386.3323195377,-136363.90255259306,-139849.70180388712,-108880.75636395889,-87811.08561886378,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172745.18880190718
1746729658.6909108,-135816.86595879387,-29654.10407234479,-88297.3925229779,-27045.25316301026,-181089.5420419624,-52156.47693353617,-184732.16113235487,-155675.69800325608,-136322.90945326202,-139244.28245357066,-108900.64941652412,-87629.23182597541,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172795.10024727587
1746729658.690918,-136400.42530303303,-29748.78606185747,-88207.069123634,-26891.003774524186,-180981.20313658752,-52195.503079355134,-184512.7564087816,-155352.9611650659,-136334.26413944532,-139751.9799771285,-108879.05763138029,-87787.48217671897,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172754.71064504512
1746729658.6909258,-135763.91467617927,-29637.273208769944,-88297.16900553335,-27047.242468266784,-181107.87047241576,-52165.28352085156,-184751.04835641963,-155696.82040176637,-136337.5274941358,-139332.30362323567,-108885.74080297242,-87637.4796196794,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172781.68920060268
1746729658.6909332,-136422.68764051053,-29761.37009398581,-88192.9204693938,-26887.203977966783,-180963.09822357874,-52185.62360830589,-184494.6961992617,-155331.34702817764,-136299.59658379515,-139635.63914723863,-108873.26852956635,-87754.53570539186,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172762.3772933933
1746729658.6909409,-135734.32096652043,-29625.404432464176,-88293.68213339831,-27045.320218243625,-181122.4438098006,-52177.08524192396,-184763.6994437813,-155708.5997710943,-136351.69850012046,-139433.7134878294,-108870.16163708708,-87650.30952099676,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172768.32285741842
1746729658.6909485,-136426.95682370148,-29773.484739480587,-88186.77373966858,-26892.300175702596,-180954.44809847453,-52179.11925066939,-184489.35413233688,-155325.96025776392,-136272.2156968374,-139514.9844306689,-108872.70973595498,-87722.88563524315,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172776.2800784445
1746729658.690956,-135727.52603620602,-29616.597845148786,-88285.52374667213,-27034.79254660518,-181129.93164419313,-52186.16005017282,-184764.36999611498,-155704.26353266998,-136364.34958748217,-139541.00186121487,-108856.37061075815,-87667.1403845716,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172754.86710725632
1746729659.170854,-136400.9393931555,-29775.60815520384,-88178.72711166467,-26897.91046356088,-180946.49087744844,-52168.23395111966,-184489.46589105917,-155330.60942061062,-136243.02431857877,-139388.11592914056,-108866.47359925194,-87683.88184116862,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172784.95255529316
1746729659.1708996,-135744.46865850314,-29614.04974628088,-88273.43145292181,-27020.82270632061,-181131.22804537156,-52195.72659679969,-184756.72569951127,-155688.8408289958,-136372.21740153045,-139643.32814733125,-108841.01496231735,-87684.06065512427,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172741.4113570942
1746729659.17092,-136354.5818751552,-29773.84236739187,-88176.44723373023,-26908.974577066252,-180946.80380187082,-52159.51677078209,-184500.798225498,-155350.14484526456,-136218.28093746674,-139268.4670410713,-108860.28216603782,-87645.30273023876,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172794.20617749766
1746729659.170931,-135786.22171714564,-29619.190647505602,-88261.5850283605,-27003.455400878836,-181128.9481674371,-52204.77905330409,-184741.95119642632,-155661.97403216053,-136378.8335178892,-139737.58545369928,-108830.24142148989,-87702.88082395564,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172731.44247906716
1746729659.1709387,-136283.41392080951,-29763.761730642527,-88174.65909417381,-26920.843353372024,-180951.11768855067,-52148.78793344354,-184518.76902804006,-155379.06800258972,-136199.9078035245,-139161.9609787418,-108853.42018049005,-87608.5788140987,-187500.02235174447,-187494.255601675,-187500.02235174447,-172801.26932874555
1746729659.170946,-135845.87852309688,-29627.259627253967,-88243.23424616268,-26980.164883156405,-181117.57112950936,-52208.46709113921,-184715.6431932024,-155620.51154619595,-136376.30777076576,-139810.0498092234,-108816.5398021388,-87715.59896655071,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172719.79722020595
1746729659.1709535,-136197.62792559003,-29750.574201413896,-88178.48124247567,-26937.785975669143,-180964.59579045724,-52142.7082589517,-184547.87099932088,-155421.8268897327,-136185.9826667288,-139075.19150676628,-108844.61359317465,-87573.73244449288,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172805.31499449196
1746729659.170961,-135919.59457631048,-29639.754252404484,-88223.87763546439,-26955.332095066562,-181101.00848686797,-52209.15999521733,-184682.5402596641,-155569.25899615992,-136370.51866895185,-139861.70469065962,-108807.06266248974,-87727.11011494519,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172714.54456025895
1746729659.170968,-136099.86139534254,-29732.871619805293,-88182.8621843889,-26955.175632855375,-180981.33724705427,-52137.52265423807,-184580.4151392478,-155469.03377402233,-136178.27131489175,-139014.64063103683,-108834.64471514759,-87544.18343832296,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172805.15853228077
1746729659.1709752,-136005.98406863023,-29658.82029042486,-88203.69401022125,-26933.42738550036,-181081.0483790694,-52210.411692906826,-184645.9281022463,-155514.05018735531,-136355.02891004432,-139884.32465604838,-108797.11613620713,-87730.99931848042,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172710.72241195707
1746729659.170982,-136000.61964996095,-29714.27496841848,-88189.14302458084,-26974.867519720498,-181002.39259033115,-52137.92498563826,-184616.51320654314,-155520.5098415029,-136180.21591665936,-138988.53379351305,-108827.00041854387,-87524.98328983586,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172804.7338491361
1746729659.1709895,-136095.65926738494,-29681.17203488017,-88184.67267568978,-26914.56251318008,-181059.233076481,-52210.389341162365,-184608.44422679476,-155459.57898611773,-136335.91816853502,-139879.98841762406,-108790.36590938162,-87730.90991150259,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172713.20345559163
1746729659.1709964,-135903.70248600276,-29694.851302486815,-88196.89907990684,-26993.68768855187,-181026.42071562062,-52139.1096280944,-184653.17006744983,-155570.980080483,-136188.0390272187,-138993.67469473777,-108819.64669461807,-87513.82976935265,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172802.00693631257
1746729659.1710036,-136177.0419689467,-29703.34496537983,-88163.72909113516,-26897.776353094145,-181033.68503256858,-52208.511794628124,-184570.89329610983,-155408.7287674819,-136311.3759531231,-139844.3150334734,-108784.28623488978,-87724.11498118818,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172718.81374344992
1746729659.1710105,-135807.88055752285,-29669.86205218578,-88196.87672816239,-27005.042374735163,-181044.6820908406,-52137.58970947143,-184682.51790791965,-155613.40369145916,-136195.92919301143,-139025.10124744193,-108806.95090376746,-87506.34193496013,-187500.02235174447,-187488.13122369425,-187500.02235174447,-172793.11094201935
1746729659.1710176,-136243.53840870125,-29720.779326054973,-88139.72331759016,-26880.386695907917,-181003.75604674293,-52199.99577999065,-184531.95655726868,-155359.3761157246,-136275.0767201277,-139772.00714016048,-108772.5739207952,-87702.79141697782,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172720.31131032843
1746729659.1710248,-135729.64945192926,-29652.092415343814,-88202.8222921875,-27018.609883619534,-181069.738396375,-52147.02214563157,-184715.44202750231,-155656.56491000234,-136209.2955361957,-139086.09915806045,-108793.98689198338,-87507.59363264962,-187500.02235174447,-187486.61130507127,-187500.02235174447,-172783.63380237028
1746729659.171032,-136299.84245298416,-29742.773442598995,-88125.41820113876,-26873.770579549146,-180983.72888371098,-52195.927762499785,-184506.4979203341,-155325.66968508597,-136245.81828663568,-139684.6118193402,-108770.24933937185,-87683.77008244635,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172733.7223570016
1746729659.171039,-135661.58839006285,-29629.33833948831,-88197.94961189624,-27018.878104552998,-181084.08821631531,-52151.045459633526,-184733.85986493347,-155681.0400701809,-136223.89122532503,-139168.01830148915,-108779.34649936516,-87513.89682458602,-187500.02235174447,-187498.88241277725,-187500.02235174447,-172770.31216267493
1746729659.1710474,-136328.0280027423,-29753.1223002818,-88104.87694798433,-26863.779349777622,-180958.47141247647,-52181.93557047076,-184480.3463793214,-155295.02544343777,-136205.18281521593,-139567.73454758342,-108757.39708631004,-87647.62731166212,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172738.03624368148
1746729659.1710544,-135622.8528169218,-29616.955473060072,-88197.18965258476,-27020.085098753585,-181100.94143163462,-52162.42249756128,-184749.99782443023,-155697.4909541,-136238.93394934345,-139265.82953522558,-108765.0190311693,-87525.96676659188,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172755.91763924572
1746729659.1710615,-136339.40504067004,-29765.41575973222,-88094.46103506816,-26864.919288744844,-180944.7697931254,-52173.73248025566,-184469.50578326057,-155283.6931089989,-136175.4326433459,-139449.89615081504,-108755.11720837561,-87617.13953222508,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172752.94485723317
1746729659.1710684,-135606.20076730262,-29605.37726943222,-88188.49482399164,-27011.032642249185,-181109.07746661635,-52169.23977962015,-184752.2553506202,-155693.46764009807,-136252.8143826502,-139372.1567835995,-108750.51274901781,-87541.47887724386,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172740.04790068246
1746729659.1710753,-136323.0659154732,-29769.059094078435,-88084.15688087427,-26867.93677424631,-180933.6162726422,-52161.77429697208,-184465.59422798088,-155283.58135027665,-136140.9886051403,-139319.00433528476,-108745.84123442665,-87576.3252468497,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172759.9856567366
1746729659.1710825,-135615.54379648494,-29599.85638855176,-88177.49776571963,-26998.00157523174,-181111.91613816217,-52175.1182884119,-184745.21455111678,-155675.13920964472,-136263.6102752221,-139479.2216395404,-108736.83348141116,-87559.53908676376,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172725.63102550877
1746729659.1710892,-136282.81042370922,-29768.36619000032,-88079.10538662737,-26877.54802436209,-180929.23533072893,-52150.86664567789,-184472.16564085076,-155298.1546876615,-136111.3278402481,-139191.26411572268,-108738.0181238673,-87535.7568306633,-187500.02235174447,-187491.88631676274,-187500.02235174447,-172767.16056670673
1746729659.171096,-135652.8265062364,-29604.684365354107,-88167.48418420365,-26984.903452980932,-181112.40787654018,-52185.578904816975,-184732.56346375507,-155648.5406337429,-136272.03688288174,-139581.03383553433,-108725.90347837252,-87579.85682247364,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172714.99159514805
1746729659.1711032,-136221.16431250147,-29762.152405041747,-88076.49023252609,-26891.115533246462,-180931.202284241,-52141.88124440685,-184488.30360034748,-155326.04966474173,-136090.60777313804,-139080.35475973543,-108734.0618650987,-87500.70929535739,-187500.02235174447,-187477.93882822263,-187500.02235174447,-172776.90592728925
1746729659.17111,-135706.06836152892,-29609.579397389818,-88148.41814618328,-26963.266964348193,-181101.29905954588,-52189.24459090765,-184705.9872395977,-155605.42411868862,-136270.62872298108,-139663.64588304114,-108711.15132703201,-87594.67602904749,-187500.02235174447,-187500.02235174447,-187500.02235174447,-172702.42991476416
